dates,satname,nzd0569-0000,nzd0569-0001,nzd0569-0002,nzd0569-0003,nzd0569-0004,nzd0569-0005,nzd0569-0006,nzd0569-0007,nzd0569-0008,nzd0569-0009,nzd0569-0010,nzd0569-0011,nzd0569-0012,nzd0569-0013,nzd0569-0014,nzd0569-0015,nzd0569-0016,nzd0569-0017,nzd0569-0018,nzd0569-0019,nzd0569-0020,nzd0569-0021,nzd0569-0022,nzd0569-0023,nzd0569-0024,nzd0569-0025
2024-02-28 22:13:00.104000,L8,200.30,191.56,192.99,198.30,204.94,207.42,204.40,208.71,212.23,212.30,216.97,218.91,224.39,221.27,226.98,225.88,233.08,231.93,221.24,211.56,181.36,220.67,229.12,219.67,216.21,215.83
2024-03-15 22:12:49.841000,L8,203.42,196.07,202.87,201.82,212.68,213.50,209.17,218.44,216.59,225.22,226.26,227.67,232.83,236.63,236.77,242.08,243.74,248.17,228.62,223.48,192.46,247.01,236.28,246.18,239.02,238.55
2024-03-23 22:13:07.482000,L9,219.00,215.44,211.58,211.78,222.46,227.21,222.36,232.25,234.14,238.47,240.36,247.20,247.30,251.71,246.80,261.75,262.33,262.88,240.10,238.42,248.88,251.79,254.34,251.83,249.93,246.27
2024-05-02 22:12:20.382000,L8,218.57,211.44,212.38,213.29,223.14,224.06,213.75,221.49,222.53,228.75,228.00,233.86,234.73,237.33,239.51,245.01,249.15,255.56,239.06,234.02,190.79,257.04,252.78,243.56,237.75,231.08
2024-05-10 22:12:36.648000,L9,232.58,229.43,229.46,233.29,243.61,238.89,239.32,242.97,250.78,257.00,253.21,260.64,264.92,266.39,269.04,272.74,274.79,277.46,267.79,265.91,260.75,255.33,263.73,256.44,254.79,254.67
2024-05-26 22:12:24.082000,L9,185.81,166.92,154.73,148.59,146.23,149.18,160.11,67.07,197.33,202.81,209.24,202.73,78.86,202.77,210.61,211.27,220.00,219.90,213.77,197.53,150.92,163.48,208.58,201.51,193.23,195.32
2024-06-03 22:12:05.524000,L8,,,,98.25,138.49,142.51,138.47,54.31,65.77,196.17,205.14,73.73,61.31,176.92,206.76,209.29,215.64,214.88,212.98,194.86,148.78,160.39,150.42,162.19,134.87,108.58
2024-06-11 22:12:18.141000,L9,63.39,114.30,94.59,86.95,150.40,192.80,167.24,74.36,200.77,204.57,211.34,205.19,72.43,206.65,211.82,214.29,221.28,223.85,217.55,200.79,154.93,190.78,210.78,204.09,198.73,195.91
2024-06-27 22:12:04.918000,L9,,,151.11,185.10,140.12,150.30,162.01,69.41,200.25,203.80,209.40,203.94,71.66,204.78,209.10,214.47,220.37,220.78,214.87,200.84,158.59,161.16,209.65,199.71,192.73,189.79
2024-07-05 22:12:21.266000,L8,182.19,172.38,160.81,150.55,148.06,145.17,100.84,67.01,133.65,201.92,208.82,184.82,68.66,190.50,210.06,210.98,220.76,219.51,181.99,194.90,147.27,163.38,208.35,199.89,184.95,191.65
2024-07-13 22:12:26.404000,L9,,,,92.80,146.83,143.50,118.08,62.30,72.60,202.73,209.01,137.77,72.76,172.93,200.65,210.00,219.25,219.76,187.72,195.43,125.13,164.74,207.44,133.79,137.92,113.28
2024-08-06 22:12:33.326000,L8,183.78,167.92,181.34,146.35,147.39,148.43,156.86,67.12,198.66,203.39,208.49,205.22,106.63,187.74,210.65,211.17,217.74,219.48,160.06,192.84,153.51,154.47,206.84,202.78,198.99,194.99
2024-09-07 22:12:54.954000,L8,230.36,223.21,223.97,234.08,242.90,246.94,245.04,250.44,255.65,262.23,258.24,257.85,265.52,240.46,262.29,272.57,273.23,287.79,284.13,304.39,296.10,282.82,268.10,262.68,257.65,297.68
2024-11-02 22:13:05.642000,L9,190.10,185.42,188.10,190.96,194.39,195.88,168.89,202.04,201.97,206.80,209.01,211.17,214.69,214.14,214.44,216.55,219.15,220.34,213.40,201.21,182.28,212.64,218.37,201.48,203.35,201.47
2024-11-10 22:13:01.543000,L8,202.48,197.47,195.81,200.14,209.72,211.08,205.56,215.39,212.78,219.24,218.45,222.30,225.22,231.00,229.02,234.81,229.66,234.35,224.72,235.19,194.46,243.53,232.94,229.02,245.94,237.63
2024-12-12 22:13:00.078000,L8,194.72,189.31,191.73,228.58,137.58,158.80,164.73,120.26,156.52,267.06,226.90,195.89,188.88,241.66,279.81,190.51,139.85,147.55,219.47,186.43,183.53,210.13,215.74,217.70,208.62,206.19
2024-12-28 22:13:02.567000,L8,193.91,185.17,186.79,191.94,198.33,203.40,200.38,203.34,207.73,207.61,215.06,215.41,222.56,218.25,218.29,210.74,215.72,207.60,209.99,195.10,176.21,213.34,216.22,212.65,205.23,202.87
2025-01-05 22:13:06.930000,L9,198.56,192.60,194.75,198.19,207.10,209.63,201.94,210.91,211.78,216.60,217.56,220.87,226.28,225.22,227.93,229.99,228.38,228.48,217.85,210.76,191.53,227.06,229.91,224.39,222.01,219.01
2025-01-21 22:13:13.111000,L9,201.46,195.95,195.40,198.68,210.06,211.42,206.98,214.60,212.77,220.12,217.40,224.04,227.16,228.34,228.68,235.12,231.35,234.60,220.18,213.16,194.09,228.18,236.16,225.45,238.84,218.22
2025-02-06 22:13:07.305000,L9,204.24,200.89,197.96,200.05,211.40,214.33,208.54,217.99,215.24,222.85,219.60,225.29,226.98,232.47,230.40,237.75,233.78,242.44,225.08,217.61,196.64,241.49,241.62,242.57,242.00,232.31
2025-02-14 22:13:00.313000,L8,219.66,209.84,210.19,218.91,223.99,224.09,231.40,228.82,241.72,239.74,243.52,247.31,252.99,248.61,252.45,256.69,262.51,257.24,248.44,237.67,252.28,245.49,248.57,246.64,243.65,241.91
2025-02-22 22:13:09.242000,L9,206.06,200.28,201.52,202.64,213.20,213.74,207.73,218.33,216.19,223.03,223.56,223.40,227.88,231.34,230.59,238.81,234.21,243.69,224.50,214.00,195.82,248.16,238.14,242.60,234.19,240.44
2025-03-02 22:12:52.152000,L8,222.07,217.05,216.02,219.29,227.91,230.86,227.85,233.15,237.21,244.94,243.60,251.39,249.58,253.43,248.67,260.59,262.14,263.41,247.70,251.51,252.58,248.88,250.86,247.98,246.78,240.20
2025-03-10 22:13:04.148000,L9,229.33,234.62,233.05,316.82,247.09,251.31,244.55,247.58,254.92,265.99,264.92,262.05,264.29,265.56,271.31,286.83,277.98,287.97,314.36,302.06,306.85,292.63,270.52,259.93,256.61,252.72
2025-03-26 22:12:53.328000,L9,233.00,230.25,226.95,227.46,240.87,241.99,241.25,243.66,252.30,262.47,253.40,259.07,258.72,261.65,262.99,270.71,274.53,281.43,277.25,284.00,278.80,269.71,265.99,253.67,250.83,247.45
2025-04-11 22:12:53.551000,L9,233.90,228.16,227.83,232.43,241.20,234.12,239.95,240.36,249.10,247.32,251.70,258.01,261.30,259.40,266.99,268.23,272.01,266.26,266.35,238.72,258.18,252.55,260.69,253.57,250.48,249.99
2025-05-05 22:12:24.502000,L8,216.69,215.84,211.41,212.24,222.69,221.42,216.04,225.81,224.45,232.70,235.53,238.62,236.76,242.88,242.63,252.17,252.04,257.43,245.39,231.90,240.62,249.88,247.32,251.02,243.94,235.85
2025-05-21 22:12:27.926000,L8,9.98,73.12,151.90,148.06,149.61,146.89,165.25,70.64,198.65,203.66,210.12,204.83,199.63,206.45,210.87,210.02,219.68,222.03,215.60,194.25,159.50,176.97,207.70,202.26,196.69,152.19
2025-05-29 22:12:27.625000,L9,126.20,180.69,154.84,155.17,150.02,154.25,167.46,67.79,198.30,203.28,211.70,206.88,207.10,206.47,213.44,212.69,222.32,221.86,170.91,189.09,161.11,193.22,209.17,200.57,189.47,187.85
2025-06-06 22:12:30.719000,L8,243.15,239.34,227.35,228.96,238.50,235.86,256.47,228.35,267.55,247.83,271.68,273.04,288.86,281.46,286.60,285.88,283.41,288.90,300.12,265.61,277.59,259.90,277.93,277.90,275.20,267.81
2025-06-14 22:12:35.113000,L9,,,,140.17,141.10,152.51,147.37,67.53,198.00,203.98,210.99,205.52,208.82,194.94,212.79,182.76,222.45,221.09,214.96,193.37,166.46,200.18,210.48,204.43,194.63,198.23
2025-06-22 22:12:43.606000,L8,,,88.75,146.30,138.61,146.43,157.67,69.51,178.52,203.75,208.87,204.73,63.95,170.79,210.67,211.18,219.87,220.33,154.93,187.28,158.09,186.51,209.09,199.97,188.68,163.67
2025-06-30 22:12:43.619000,L9,194.38,178.96,164.51,151.70,150.43,184.02,168.93,77.05,201.80,206.63,213.86,207.99,82.47,187.50,214.41,212.79,223.68,225.34,215.49,198.00,159.62,209.01,212.16,205.15,192.30,195.88
2025-07-24 22:12:53.821000,L8,20.08,73.90,155.60,147.15,149.61,148.12,164.34,67.70,196.07,202.90,210.42,197.52,23.68,166.03,210.63,208.14,219.12,220.56,212.70,196.53,,,12.77,171.26,185.70,160.60
2025-08-01 22:12:54.806000,L9,124.31,181.33,170.56,152.53,144.00,154.05,158.84,72.75,130.77,204.61,210.94,204.40,156.30,177.80,213.92,202.59,222.70,220.47,214.77,195.09,158.23,159.24,209.84,160.86,184.08,196.74
2025-08-09 22:13:01.398000,L8,125.61,175.38,170.28,147.98,145.53,154.30,162.08,65.22,199.77,203.95,210.26,204.54,104.77,202.63,213.27,206.97,221.17,220.06,211.83,195.98,161.01,200.89,209.47,164.92,168.94,197.06
2025-08-25 22:13:03.791000,L8,79.13,171.56,162.16,148.40,142.64,143.01,155.00,68.44,196.42,201.52,207.27,203.31,195.61,202.03,209.02,206.91,215.15,219.26,207.40,194.71,153.15,200.61,207.43,151.09,136.36,113.36
2025-09-02 22:13:11.366000,L9,30.13,177.79,195.46,200.08,205.27,243.69,275.40,216.87,210.08,225.86,231.74,220.95,241.57,233.60,241.02,359.00,298.44,239.96,222.21,214.13,193.98,226.85,224.60,223.31,216.00,211.66
2025-09-10 22:13:08.201000,L8,228.10,226.59,221.13,223.34,231.99,228.50,234.25,234.45,241.76,243.93,247.01,252.79,252.49,254.98,255.98,265.27,267.64,262.36,250.05,235.09,252.06,249.51,257.51,251.27,250.79,246.18
2025-09-26 22:13:14.966000,L8,241.44,228.93,231.14,234.55,241.09,243.42,243.47,250.25,260.71,265.48,261.41,260.45,265.44,262.12,268.05,271.18,276.25,286.50,277.83,280.74,301.36,282.92,269.40,257.24,251.81,249.54
2025-10-04 22:13:17.983000,L9,227.04,223.72,224.02,226.71,231.41,237.07,235.99,236.99,247.20,250.84,252.66,254.89,258.36,254.53,263.45,263.17,267.72,270.67,261.38,241.86,263.17,256.70,256.80,254.85,247.15,247.12
